id	nb_de	valeur_1	valeur_2	valeur_3	valeur_4	valeur_5	valeur_6
5687	6	1	5	3	2	6	5
5688	6	1	5	3	2	6	6
5689	6	1	5	3	3	1	1
5690	6	1	5	3	3	1	2
5691	6	1	5	3	3	1	3
5692	6	1	5	3	3	1	4
5693	6	1	5	3	3	1	5
5694	6	1	5	3	3	1	6
5695	6	1	5	3	3	2	1
5696	6	1	5	3	3	2	2
5697	6	1	5	3	3	2	3
5698	6	1	5	3	3	2	4
5699	6	1	5	3	3	2	5
5700	6	1	5	3	3	2	6
5701	6	1	5	3	3	3	1
5702	6	1	5	3	3	3	2
5703	6	1	5	3	3	3	3
5704	6	1	5	3	3	3	4
5705	6	1	5	3	3	3	5
5706	6	1	5	3	3	3	6
5707	6	1	5	3	3	4	1
5708	6	1	5	3	3	4	2
5709	6	1	5	3	3	4	3
5710	6	1	5	3	3	4	4
5711	6	1	5	3	3	4	5
5712	6	1	5	3	3	4	6
5713	6	1	5	3	3	5	1
5714	6	1	5	3	3	5	2
5715	6	1	5	3	3	5	3
5716	6	1	5	3	3	5	4
5717	6	1	5	3	3	5	5
5718	6	1	5	3	3	5	6
5719	6	1	5	3	3	6	1
5720	6	1	5	3	3	6	2
5721	6	1	5	3	3	6	3
5722	6	1	5	3	3	6	4
5723	6	1	5	3	3	6	5
5724	6	1	5	3	3	6	6
5725	6	1	5	3	4	1	1
5726	6	1	5	3	4	1	2
5727	6	1	5	3	4	1	3
5728	6	1	5	3	4	1	4
5729	6	1	5	3	4	1	5
5730	6	1	5	3	4	1	6
5731	6	1	5	3	4	2	1
5732	6	1	5	3	4	2	2
5733	6	1	5	3	4	2	3
5734	6	1	5	3	4	2	4
5735	6	1	5	3	4	2	5
5736	6	1	5	3	4	2	6
5737	6	1	5	3	4	3	1
5738	6	1	5	3	4	3	2
5739	6	1	5	3	4	3	3
5740	6	1	5	3	4	3	4
5741	6	1	5	3	4	3	5
5742	6	1	5	3	4	3	6
5743	6	1	5	3	4	4	1
5744	6	1	5	3	4	4	2
5745	6	1	5	3	4	4	3
5746	6	1	5	3	4	4	4
5747	6	1	5	3	4	4	5
5748	6	1	5	3	4	4	6
5749	6	1	5	3	4	5	1
5750	6	1	5	3	4	5	2
5751	6	1	5	3	4	5	3
5752	6	1	5	3	4	5	4
5753	6	1	5	3	4	5	5
5754	6	1	5	3	4	5	6
5755	6	1	5	3	4	6	1
5756	6	1	5	3	4	6	2
5757	6	1	5	3	4	6	3
5758	6	1	5	3	4	6	4
5759	6	1	5	3	4	6	5
5760	6	1	5	3	4	6	6
5761	6	1	5	3	5	1	1
5762	6	1	5	3	5	1	2
5763	6	1	5	3	5	1	3
5764	6	1	5	3	5	1	4
5765	6	1	5	3	5	1	5
5766	6	1	5	3	5	1	6
5767	6	1	5	3	5	2	1
5768	6	1	5	3	5	2	2
5769	6	1	5	3	5	2	3
5770	6	1	5	3	5	2	4
5771	6	1	5	3	5	2	5
5772	6	1	5	3	5	2	6
5773	6	1	5	3	5	3	1
5774	6	1	5	3	5	3	2
5775	6	1	5	3	5	3	3
5776	6	1	5	3	5	3	4
5777	6	1	5	3	5	3	5
5778	6	1	5	3	5	3	6
5779	6	1	5	3	5	4	1
5780	6	1	5	3	5	4	2
5781	6	1	5	3	5	4	3
5782	6	1	5	3	5	4	4
5783	6	1	5	3	5	4	5
5784	6	1	5	3	5	4	6
5785	6	1	5	3	5	5	1
5786	6	1	5	3	5	5	2
5787	6	1	5	3	5	5	3
5788	6	1	5	3	5	5	4
5789	6	1	5	3	5	5	5
5790	6	1	5	3	5	5	6
5791	6	1	5	3	5	6	1
5792	6	1	5	3	5	6	2
5793	6	1	5	3	5	6	3
5794	6	1	5	3	5	6	4
5795	6	1	5	3	5	6	5
5796	6	1	5	3	5	6	6
5797	6	1	5	3	6	1	1
5798	6	1	5	3	6	1	2
5799	6	1	5	3	6	1	3
5800	6	1	5	3	6	1	4
5801	6	1	5	3	6	1	5
5802	6	1	5	3	6	1	6
5803	6	1	5	3	6	2	1
5804	6	1	5	3	6	2	2
5805	6	1	5	3	6	2	3
5806	6	1	5	3	6	2	4
5807	6	1	5	3	6	2	5
5808	6	1	5	3	6	2	6
5809	6	1	5	3	6	3	1
5810	6	1	5	3	6	3	2
5811	6	1	5	3	6	3	3
5812	6	1	5	3	6	3	4
5813	6	1	5	3	6	3	5
5814	6	1	5	3	6	3	6
5815	6	1	5	3	6	4	1
5816	6	1	5	3	6	4	2
5817	6	1	5	3	6	4	3
5818	6	1	5	3	6	4	4
5819	6	1	5	3	6	4	5
5820	6	1	5	3	6	4	6
5821	6	1	5	3	6	5	1
5822	6	1	5	3	6	5	2
5823	6	1	5	3	6	5	3
5824	6	1	5	3	6	5	4
5825	6	1	5	3	6	5	5
5826	6	1	5	3	6	5	6
5827	6	1	5	3	6	6	1
5828	6	1	5	3	6	6	2
5829	6	1	5	3	6	6	3
5830	6	1	5	3	6	6	4
5831	6	1	5	3	6	6	5
5832	6	1	5	3	6	6	6
5833	6	1	5	4	1	1	1
5834	6	1	5	4	1	1	2
5835	6	1	5	4	1	1	3
5836	6	1	5	4	1	1	4
5837	6	1	5	4	1	1	5
5838	6	1	5	4	1	1	6
5839	6	1	5	4	1	2	1
5840	6	1	5	4	1	2	2
5841	6	1	5	4	1	2	3
5842	6	1	5	4	1	2	4
5843	6	1	5	4	1	2	5
5844	6	1	5	4	1	2	6
5845	6	1	5	4	1	3	1
5846	6	1	5	4	1	3	2
5847	6	1	5	4	1	3	3
5848	6	1	5	4	1	3	4
5849	6	1	5	4	1	3	5
5850	6	1	5	4	1	3	6
5851	6	1	5	4	1	4	1
5852	6	1	5	4	1	4	2
5853	6	1	5	4	1	4	3
5854	6	1	5	4	1	4	4
5855	6	1	5	4	1	4	5
5856	6	1	5	4	1	4	6
5857	6	1	5	4	1	5	1
5858	6	1	5	4	1	5	2
5859	6	1	5	4	1	5	3
5860	6	1	5	4	1	5	4
5861	6	1	5	4	1	5	5
5862	6	1	5	4	1	5	6
5863	6	1	5	4	1	6	1
5864	6	1	5	4	1	6	2
5865	6	1	5	4	1	6	3
5866	6	1	5	4	1	6	4
5867	6	1	5	4	1	6	5
5868	6	1	5	4	1	6	6
5869	6	1	5	4	2	1	1
5870	6	1	5	4	2	1	2
5871	6	1	5	4	2	1	3
5872	6	1	5	4	2	1	4
5873	6	1	5	4	2	1	5
5874	6	1	5	4	2	1	6
5875	6	1	5	4	2	2	1
5876	6	1	5	4	2	2	2
5877	6	1	5	4	2	2	3
5878	6	1	5	4	2	2	4
5879	6	1	5	4	2	2	5
5880	6	1	5	4	2	2	6
5881	6	1	5	4	2	3	1
5882	6	1	5	4	2	3	2
5883	6	1	5	4	2	3	3
5884	6	1	5	4	2	3	4
5885	6	1	5	4	2	3	5
5886	6	1	5	4	2	3	6
5887	6	1	5	4	2	4	1
5888	6	1	5	4	2	4	2
5889	6	1	5	4	2	4	3
5890	6	1	5	4	2	4	4
5891	6	1	5	4	2	4	5
5892	6	1	5	4	2	4	6
5893	6	1	5	4	2	5	1
5894	6	1	5	4	2	5	2
5895	6	1	5	4	2	5	3
5896	6	1	5	4	2	5	4
5897	6	1	5	4	2	5	5
5898	6	1	5	4	2	5	6
5899	6	1	5	4	2	6	1
5900	6	1	5	4	2	6	2
5901	6	1	5	4	2	6	3
5902	6	1	5	4	2	6	4
5903	6	1	5	4	2	6	5
5904	6	1	5	4	2	6	6
5905	6	1	5	4	3	1	1
5906	6	1	5	4	3	1	2
5907	6	1	5	4	3	1	3
5908	6	1	5	4	3	1	4
5909	6	1	5	4	3	1	5
5910	6	1	5	4	3	1	6
5911	6	1	5	4	3	2	1
5912	6	1	5	4	3	2	2
5913	6	1	5	4	3	2	3
5914	6	1	5	4	3	2	4
5915	6	1	5	4	3	2	5
5916	6	1	5	4	3	2	6
5917	6	1	5	4	3	3	1
5918	6	1	5	4	3	3	2
5919	6	1	5	4	3	3	3
5920	6	1	5	4	3	3	4
5921	6	1	5	4	3	3	5
5922	6	1	5	4	3	3	6
5923	6	1	5	4	3	4	1
5924	6	1	5	4	3	4	2
5925	6	1	5	4	3	4	3
5926	6	1	5	4	3	4	4
5927	6	1	5	4	3	4	5
5928	6	1	5	4	3	4	6
5929	6	1	5	4	3	5	1
5930	6	1	5	4	3	5	2
5931	6	1	5	4	3	5	3
5932	6	1	5	4	3	5	4
5933	6	1	5	4	3	5	5
5934	6	1	5	4	3	5	6
5935	6	1	5	4	3	6	1
5936	6	1	5	4	3	6	2
5937	6	1	5	4	3	6	3
5938	6	1	5	4	3	6	4
5939	6	1	5	4	3	6	5
5940	6	1	5	4	3	6	6
5941	6	1	5	4	4	1	1
5942	6	1	5	4	4	1	2
5943	6	1	5	4	4	1	3
5944	6	1	5	4	4	1	4
5945	6	1	5	4	4	1	5
5946	6	1	5	4	4	1	6
5947	6	1	5	4	4	2	1
5948	6	1	5	4	4	2	2
5949	6	1	5	4	4	2	3
5950	6	1	5	4	4	2	4
5951	6	1	5	4	4	2	5
5952	6	1	5	4	4	2	6
5953	6	1	5	4	4	3	1
5954	6	1	5	4	4	3	2
5955	6	1	5	4	4	3	3
5956	6	1	5	4	4	3	4
5957	6	1	5	4	4	3	5
5958	6	1	5	4	4	3	6
5959	6	1	5	4	4	4	1
5960	6	1	5	4	4	4	2
5961	6	1	5	4	4	4	3
5962	6	1	5	4	4	4	4
5963	6	1	5	4	4	4	5
5964	6	1	5	4	4	4	6
5965	6	1	5	4	4	5	1
5966	6	1	5	4	4	5	2
5967	6	1	5	4	4	5	3
5968	6	1	5	4	4	5	4
5969	6	1	5	4	4	5	5
5970	6	1	5	4	4	5	6
5971	6	1	5	4	4	6	1
5972	6	1	5	4	4	6	2
5973	6	1	5	4	4	6	3
5974	6	1	5	4	4	6	4
5975	6	1	5	4	4	6	5
5976	6	1	5	4	4	6	6
5977	6	1	5	4	5	1	1
5978	6	1	5	4	5	1	2
5979	6	1	5	4	5	1	3
5980	6	1	5	4	5	1	4
5981	6	1	5	4	5	1	5
5982	6	1	5	4	5	1	6
5983	6	1	5	4	5	2	1
5984	6	1	5	4	5	2	2
5985	6	1	5	4	5	2	3
5986	6	1	5	4	5	2	4
5987	6	1	5	4	5	2	5
5988	6	1	5	4	5	2	6
5989	6	1	5	4	5	3	1
5990	6	1	5	4	5	3	2
5991	6	1	5	4	5	3	3
5992	6	1	5	4	5	3	4
5993	6	1	5	4	5	3	5
5994	6	1	5	4	5	3	6
5995	6	1	5	4	5	4	1
5996	6	1	5	4	5	4	2
5997	6	1	5	4	5	4	3
5998	6	1	5	4	5	4	4
5999	6	1	5	4	5	4	5
6000	6	1	5	4	5	4	6
6001	6	1	5	4	5	5	1
6002	6	1	5	4	5	5	2
6003	6	1	5	4	5	5	3
6004	6	1	5	4	5	5	4
6005	6	1	5	4	5	5	5
6006	6	1	5	4	5	5	6
6007	6	1	5	4	5	6	1
6008	6	1	5	4	5	6	2
6009	6	1	5	4	5	6	3
6010	6	1	5	4	5	6	4
6011	6	1	5	4	5	6	5
6012	6	1	5	4	5	6	6
6013	6	1	5	4	6	1	1
6014	6	1	5	4	6	1	2
6015	6	1	5	4	6	1	3
6016	6	1	5	4	6	1	4
6017	6	1	5	4	6	1	5
6018	6	1	5	4	6	1	6
6019	6	1	5	4	6	2	1
6020	6	1	5	4	6	2	2
6021	6	1	5	4	6	2	3
6022	6	1	5	4	6	2	4
6023	6	1	5	4	6	2	5
6024	6	1	5	4	6	2	6
6025	6	1	5	4	6	3	1
6026	6	1	5	4	6	3	2
6027	6	1	5	4	6	3	3
6028	6	1	5	4	6	3	4
6029	6	1	5	4	6	3	5
6030	6	1	5	4	6	3	6
6031	6	1	5	4	6	4	1
6032	6	1	5	4	6	4	2
6033	6	1	5	4	6	4	3
6034	6	1	5	4	6	4	4
6035	6	1	5	4	6	4	5
6036	6	1	5	4	6	4	6
6037	6	1	5	4	6	5	1
6038	6	1	5	4	6	5	2
6039	6	1	5	4	6	5	3
6040	6	1	5	4	6	5	4
6041	6	1	5	4	6	5	5
6042	6	1	5	4	6	5	6
6043	6	1	5	4	6	6	1
6044	6	1	5	4	6	6	2
6045	6	1	5	4	6	6	3
6046	6	1	5	4	6	6	4
6047	6	1	5	4	6	6	5
6048	6	1	5	4	6	6	6
6049	6	1	5	5	1	1	1
6050	6	1	5	5	1	1	2
6051	6	1	5	5	1	1	3
6052	6	1	5	5	1	1	4
6053	6	1	5	5	1	1	5
6054	6	1	5	5	1	1	6
6055	6	1	5	5	1	2	1
6056	6	1	5	5	1	2	2
6057	6	1	5	5	1	2	3
6058	6	1	5	5	1	2	4
6059	6	1	5	5	1	2	5
6060	6	1	5	5	1	2	6
6061	6	1	5	5	1	3	1
6062	6	1	5	5	1	3	2
6063	6	1	5	5	1	3	3
6064	6	1	5	5	1	3	4
6065	6	1	5	5	1	3	5
6066	6	1	5	5	1	3	6
6067	6	1	5	5	1	4	1
6068	6	1	5	5	1	4	2
6069	6	1	5	5	1	4	3
6070	6	1	5	5	1	4	4
6071	6	1	5	5	1	4	5
6072	6	1	5	5	1	4	6
6073	6	1	5	5	1	5	1
6074	6	1	5	5	1	5	2
6075	6	1	5	5	1	5	3
6076	6	1	5	5	1	5	4
6077	6	1	5	5	1	5	5
6078	6	1	5	5	1	5	6
6079	6	1	5	5	1	6	1
6080	6	1	5	5	1	6	2
6081	6	1	5	5	1	6	3
6082	6	1	5	5	1	6	4
6083	6	1	5	5	1	6	5
6084	6	1	5	5	1	6	6
6085	6	1	5	5	2	1	1
6086	6	1	5	5	2	1	2
6087	6	1	5	5	2	1	3
6088	6	1	5	5	2	1	4
6089	6	1	5	5	2	1	5
6090	6	1	5	5	2	1	6
6091	6	1	5	5	2	2	1
6092	6	1	5	5	2	2	2
6093	6	1	5	5	2	2	3
6094	6	1	5	5	2	2	4
6095	6	1	5	5	2	2	5
6096	6	1	5	5	2	2	6
6097	6	1	5	5	2	3	1
6098	6	1	5	5	2	3	2
6099	6	1	5	5	2	3	3
6100	6	1	5	5	2	3	4
6101	6	1	5	5	2	3	5
6102	6	1	5	5	2	3	6
6103	6	1	5	5	2	4	1
6104	6	1	5	5	2	4	2
6105	6	1	5	5	2	4	3
6106	6	1	5	5	2	4	4
6107	6	1	5	5	2	4	5
6108	6	1	5	5	2	4	6
6109	6	1	5	5	2	5	1
6110	6	1	5	5	2	5	2
6111	6	1	5	5	2	5	3
6112	6	1	5	5	2	5	4
6113	6	1	5	5	2	5	5
6114	6	1	5	5	2	5	6
6115	6	1	5	5	2	6	1
6116	6	1	5	5	2	6	2
6117	6	1	5	5	2	6	3
6118	6	1	5	5	2	6	4
6119	6	1	5	5	2	6	5
6120	6	1	5	5	2	6	6
6121	6	1	5	5	3	1	1
6122	6	1	5	5	3	1	2
6123	6	1	5	5	3	1	3
6124	6	1	5	5	3	1	4
6125	6	1	5	5	3	1	5
6126	6	1	5	5	3	1	6
6127	6	1	5	5	3	2	1
6128	6	1	5	5	3	2	2
6129	6	1	5	5	3	2	3
6130	6	1	5	5	3	2	4
6131	6	1	5	5	3	2	5
6132	6	1	5	5	3	2	6
6133	6	1	5	5	3	3	1
6134	6	1	5	5	3	3	2
6135	6	1	5	5	3	3	3
6136	6	1	5	5	3	3	4
6137	6	1	5	5	3	3	5
6138	6	1	5	5	3	3	6
6139	6	1	5	5	3	4	1
6140	6	1	5	5	3	4	2
6141	6	1	5	5	3	4	3
6142	6	1	5	5	3	4	4
6143	6	1	5	5	3	4	5
6144	6	1	5	5	3	4	6
6145	6	1	5	5	3	5	1
6146	6	1	5	5	3	5	2
6147	6	1	5	5	3	5	3
6148	6	1	5	5	3	5	4
6149	6	1	5	5	3	5	5
6150	6	1	5	5	3	5	6
6151	6	1	5	5	3	6	1
6152	6	1	5	5	3	6	2
6153	6	1	5	5	3	6	3
6154	6	1	5	5	3	6	4
6155	6	1	5	5	3	6	5
6156	6	1	5	5	3	6	6
6157	6	1	5	5	4	1	1
6158	6	1	5	5	4	1	2
6159	6	1	5	5	4	1	3
6160	6	1	5	5	4	1	4
6161	6	1	5	5	4	1	5
6162	6	1	5	5	4	1	6
6163	6	1	5	5	4	2	1
6164	6	1	5	5	4	2	2
6165	6	1	5	5	4	2	3
6166	6	1	5	5	4	2	4
6167	6	1	5	5	4	2	5
6168	6	1	5	5	4	2	6
6169	6	1	5	5	4	3	1
6170	6	1	5	5	4	3	2
6171	6	1	5	5	4	3	3
6172	6	1	5	5	4	3	4
6173	6	1	5	5	4	3	5
6174	6	1	5	5	4	3	6
6175	6	1	5	5	4	4	1
6176	6	1	5	5	4	4	2
6177	6	1	5	5	4	4	3
6178	6	1	5	5	4	4	4
6179	6	1	5	5	4	4	5
6180	6	1	5	5	4	4	6
6181	6	1	5	5	4	5	1
6182	6	1	5	5	4	5	2
6183	6	1	5	5	4	5	3
6184	6	1	5	5	4	5	4
6185	6	1	5	5	4	5	5
6186	6	1	5	5	4	5	6
6187	6	1	5	5	4	6	1
6188	6	1	5	5	4	6	2
6189	6	1	5	5	4	6	3
6190	6	1	5	5	4	6	4
6191	6	1	5	5	4	6	5
6192	6	1	5	5	4	6	6
6193	6	1	5	5	5	1	1
6194	6	1	5	5	5	1	2
6195	6	1	5	5	5	1	3
6196	6	1	5	5	5	1	4
6197	6	1	5	5	5	1	5
6198	6	1	5	5	5	1	6
6199	6	1	5	5	5	2	1
6200	6	1	5	5	5	2	2
6201	6	1	5	5	5	2	3
6202	6	1	5	5	5	2	4
6203	6	1	5	5	5	2	5
6204	6	1	5	5	5	2	6
6205	6	1	5	5	5	3	1
6206	6	1	5	5	5	3	2
6207	6	1	5	5	5	3	3
6208	6	1	5	5	5	3	4
6209	6	1	5	5	5	3	5
6210	6	1	5	5	5	3	6
6211	6	1	5	5	5	4	1
6212	6	1	5	5	5	4	2
6213	6	1	5	5	5	4	3
6214	6	1	5	5	5	4	4
6215	6	1	5	5	5	4	5
6216	6	1	5	5	5	4	6
6217	6	1	5	5	5	5	1
6218	6	1	5	5	5	5	2
6219	6	1	5	5	5	5	3
6220	6	1	5	5	5	5	4
6221	6	1	5	5	5	5	5
6222	6	1	5	5	5	5	6
6223	6	1	5	5	5	6	1
6224	6	1	5	5	5	6	2
6225	6	1	5	5	5	6	3
6226	6	1	5	5	5	6	4
6227	6	1	5	5	5	6	5
6228	6	1	5	5	5	6	6
6229	6	1	5	5	6	1	1
6230	6	1	5	5	6	1	2
6231	6	1	5	5	6	1	3
6232	6	1	5	5	6	1	4
6233	6	1	5	5	6	1	5
6234	6	1	5	5	6	1	6
6235	6	1	5	5	6	2	1
6236	6	1	5	5	6	2	2
6237	6	1	5	5	6	2	3
6238	6	1	5	5	6	2	4
6239	6	1	5	5	6	2	5
6240	6	1	5	5	6	2	6
6241	6	1	5	5	6	3	1
6242	6	1	5	5	6	3	2
6243	6	1	5	5	6	3	3
6244	6	1	5	5	6	3	4
6245	6	1	5	5	6	3	5
6246	6	1	5	5	6	3	6
6247	6	1	5	5	6	4	1
6248	6	1	5	5	6	4	2
6249	6	1	5	5	6	4	3
6250	6	1	5	5	6	4	4
6251	6	1	5	5	6	4	5
6252	6	1	5	5	6	4	6
6253	6	1	5	5	6	5	1
6254	6	1	5	5	6	5	2
6255	6	1	5	5	6	5	3
6256	6	1	5	5	6	5	4
6257	6	1	5	5	6	5	5
6258	6	1	5	5	6	5	6
6259	6	1	5	5	6	6	1
6260	6	1	5	5	6	6	2
6261	6	1	5	5	6	6	3
6262	6	1	5	5	6	6	4
6263	6	1	5	5	6	6	5
6264	6	1	5	5	6	6	6
6265	6	1	5	6	1	1	1
6266	6	1	5	6	1	1	2
6267	6	1	5	6	1	1	3
6268	6	1	5	6	1	1	4
6269	6	1	5	6	1	1	5
6270	6	1	5	6	1	1	6
6271	6	1	5	6	1	2	1
6272	6	1	5	6	1	2	2
6273	6	1	5	6	1	2	3
6274	6	1	5	6	1	2	4
6275	6	1	5	6	1	2	5
6276	6	1	5	6	1	2	6
6277	6	1	5	6	1	3	1
6278	6	1	5	6	1	3	2
6279	6	1	5	6	1	3	3
6280	6	1	5	6	1	3	4
6281	6	1	5	6	1	3	5
6282	6	1	5	6	1	3	6
6283	6	1	5	6	1	4	1
6284	6	1	5	6	1	4	2
6285	6	1	5	6	1	4	3
6286	6	1	5	6	1	4	4
6287	6	1	5	6	1	4	5
6288	6	1	5	6	1	4	6
6289	6	1	5	6	1	5	1
6290	6	1	5	6	1	5	2
6291	6	1	5	6	1	5	3
6292	6	1	5	6	1	5	4
6293	6	1	5	6	1	5	5
6294	6	1	5	6	1	5	6
6295	6	1	5	6	1	6	1
6296	6	1	5	6	1	6	2
6297	6	1	5	6	1	6	3
6298	6	1	5	6	1	6	4
6299	6	1	5	6	1	6	5
6300	6	1	5	6	1	6	6
6301	6	1	5	6	2	1	1
6302	6	1	5	6	2	1	2
6303	6	1	5	6	2	1	3
6304	6	1	5	6	2	1	4
6305	6	1	5	6	2	1	5
6306	6	1	5	6	2	1	6
6307	6	1	5	6	2	2	1
6308	6	1	5	6	2	2	2
6309	6	1	5	6	2	2	3
6310	6	1	5	6	2	2	4
6311	6	1	5	6	2	2	5
6312	6	1	5	6	2	2	6
6313	6	1	5	6	2	3	1
6314	6	1	5	6	2	3	2
6315	6	1	5	6	2	3	3
6316	6	1	5	6	2	3	4
6317	6	1	5	6	2	3	5
6318	6	1	5	6	2	3	6
6319	6	1	5	6	2	4	1
6320	6	1	5	6	2	4	2
6321	6	1	5	6	2	4	3
6322	6	1	5	6	2	4	4
6323	6	1	5	6	2	4	5
6324	6	1	5	6	2	4	6
6325	6	1	5	6	2	5	1
6326	6	1	5	6	2	5	2
6327	6	1	5	6	2	5	3
6328	6	1	5	6	2	5	4
6329	6	1	5	6	2	5	5
6330	6	1	5	6	2	5	6
6331	6	1	5	6	2	6	1
6332	6	1	5	6	2	6	2
6333	6	1	5	6	2	6	3
6334	6	1	5	6	2	6	4
6335	6	1	5	6	2	6	5
6336	6	1	5	6	2	6	6
6337	6	1	5	6	3	1	1
6338	6	1	5	6	3	1	2
6339	6	1	5	6	3	1	3
6340	6	1	5	6	3	1	4
6341	6	1	5	6	3	1	5
6342	6	1	5	6	3	1	6
6343	6	1	5	6	3	2	1
6344	6	1	5	6	3	2	2
6345	6	1	5	6	3	2	3
6346	6	1	5	6	3	2	4
6347	6	1	5	6	3	2	5
6348	6	1	5	6	3	2	6
6349	6	1	5	6	3	3	1
6350	6	1	5	6	3	3	2
6351	6	1	5	6	3	3	3
6352	6	1	5	6	3	3	4
6353	6	1	5	6	3	3	5
6354	6	1	5	6	3	3	6
6355	6	1	5	6	3	4	1
6356	6	1	5	6	3	4	2
6357	6	1	5	6	3	4	3
6358	6	1	5	6	3	4	4
6359	6	1	5	6	3	4	5
6360	6	1	5	6	3	4	6
6361	6	1	5	6	3	5	1
6362	6	1	5	6	3	5	2
6363	6	1	5	6	3	5	3
6364	6	1	5	6	3	5	4
6365	6	1	5	6	3	5	5
6366	6	1	5	6	3	5	6
6367	6	1	5	6	3	6	1
6368	6	1	5	6	3	6	2
6369	6	1	5	6	3	6	3
6370	6	1	5	6	3	6	4
6371	6	1	5	6	3	6	5
6372	6	1	5	6	3	6	6
6373	6	1	5	6	4	1	1
6374	6	1	5	6	4	1	2
6375	6	1	5	6	4	1	3
6376	6	1	5	6	4	1	4
6377	6	1	5	6	4	1	5
6378	6	1	5	6	4	1	6
6379	6	1	5	6	4	2	1
6380	6	1	5	6	4	2	2
6381	6	1	5	6	4	2	3
6382	6	1	5	6	4	2	4
6383	6	1	5	6	4	2	5
6384	6	1	5	6	4	2	6
6385	6	1	5	6	4	3	1
6386	6	1	5	6	4	3	2
6387	6	1	5	6	4	3	3
6388	6	1	5	6	4	3	4
6389	6	1	5	6	4	3	5
6390	6	1	5	6	4	3	6
6391	6	1	5	6	4	4	1
6392	6	1	5	6	4	4	2
6393	6	1	5	6	4	4	3
6394	6	1	5	6	4	4	4
6395	6	1	5	6	4	4	5
6396	6	1	5	6	4	4	6
6397	6	1	5	6	4	5	1
6398	6	1	5	6	4	5	2
6399	6	1	5	6	4	5	3
6400	6	1	5	6	4	5	4
6401	6	1	5	6	4	5	5
6402	6	1	5	6	4	5	6
6403	6	1	5	6	4	6	1
6404	6	1	5	6	4	6	2
6405	6	1	5	6	4	6	3
6406	6	1	5	6	4	6	4
6407	6	1	5	6	4	6	5
6408	6	1	5	6	4	6	6
6409	6	1	5	6	5	1	1
6410	6	1	5	6	5	1	2
6411	6	1	5	6	5	1	3
6412	6	1	5	6	5	1	4
6413	6	1	5	6	5	1	5
6414	6	1	5	6	5	1	6
6415	6	1	5	6	5	2	1
6416	6	1	5	6	5	2	2
6417	6	1	5	6	5	2	3
6418	6	1	5	6	5	2	4
6419	6	1	5	6	5	2	5
6420	6	1	5	6	5	2	6
6421	6	1	5	6	5	3	1
6422	6	1	5	6	5	3	2
6423	6	1	5	6	5	3	3
6424	6	1	5	6	5	3	4
6425	6	1	5	6	5	3	5
6426	6	1	5	6	5	3	6
6427	6	1	5	6	5	4	1
6428	6	1	5	6	5	4	2
6429	6	1	5	6	5	4	3
6430	6	1	5	6	5	4	4
6431	6	1	5	6	5	4	5
6432	6	1	5	6	5	4	6
6433	6	1	5	6	5	5	1
6434	6	1	5	6	5	5	2
6435	6	1	5	6	5	5	3
6436	6	1	5	6	5	5	4
6437	6	1	5	6	5	5	5
6438	6	1	5	6	5	5	6
6439	6	1	5	6	5	6	1
6440	6	1	5	6	5	6	2
6441	6	1	5	6	5	6	3
6442	6	1	5	6	5	6	4
6443	6	1	5	6	5	6	5
6444	6	1	5	6	5	6	6
6445	6	1	5	6	6	1	1
6446	6	1	5	6	6	1	2
6447	6	1	5	6	6	1	3
6448	6	1	5	6	6	1	4
6449	6	1	5	6	6	1	5
6450	6	1	5	6	6	1	6
6451	6	1	5	6	6	2	1
6452	6	1	5	6	6	2	2
6453	6	1	5	6	6	2	3
6454	6	1	5	6	6	2	4
6455	6	1	5	6	6	2	5
6456	6	1	5	6	6	2	6
6457	6	1	5	6	6	3	1
6458	6	1	5	6	6	3	2
6459	6	1	5	6	6	3	3
6460	6	1	5	6	6	3	4
6461	6	1	5	6	6	3	5
6462	6	1	5	6	6	3	6
6463	6	1	5	6	6	4	1
6464	6	1	5	6	6	4	2
6465	6	1	5	6	6	4	3
6466	6	1	5	6	6	4	4
6467	6	1	5	6	6	4	5
6468	6	1	5	6	6	4	6
6469	6	1	5	6	6	5	1
6470	6	1	5	6	6	5	2
6471	6	1	5	6	6	5	3
6472	6	1	5	6	6	5	4
6473	6	1	5	6	6	5	5
6474	6	1	5	6	6	5	6
6475	6	1	5	6	6	6	1
6476	6	1	5	6	6	6	2
6477	6	1	5	6	6	6	3
6478	6	1	5	6	6	6	4
6479	6	1	5	6	6	6	5
6480	6	1	5	6	6	6	6
6481	6	1	6	1	1	1	1
6482	6	1	6	1	1	1	2
6483	6	1	6	1	1	1	3
6484	6	1	6	1	1	1	4
6485	6	1	6	1	1	1	5
6486	6	1	6	1	1	1	6
6487	6	1	6	1	1	2	1
6488	6	1	6	1	1	2	2
6489	6	1	6	1	1	2	3
6490	6	1	6	1	1	2	4
6491	6	1	6	1	1	2	5
6492	6	1	6	1	1	2	6
6493	6	1	6	1	1	3	1
6494	6	1	6	1	1	3	2
6495	6	1	6	1	1	3	3
6496	6	1	6	1	1	3	4
6497	6	1	6	1	1	3	5
6498	6	1	6	1	1	3	6
6499	6	1	6	1	1	4	1
6500	6	1	6	1	1	4	2
6501	6	1	6	1	1	4	3
6502	6	1	6	1	1	4	4
6503	6	1	6	1	1	4	5
6504	6	1	6	1	1	4	6
6505	6	1	6	1	1	5	1
6506	6	1	6	1	1	5	2
6507	6	1	6	1	1	5	3
